source name	characteristics[organism]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD041309_20230926_Exploris1_SA_Suz_E9_5_2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	39	PXD041309_20230926_Exploris1_SA_Suz_E9_5_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20230926_Exploris1_SA_Suz_E9_5_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20230926_Exploris1_SA_Suz_heads_2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	40	PXD041309_20230926_Exploris1_SA_Suz_heads_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20230926_Exploris1_SA_Suz_heads_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20230926_Exploris1_SA_Suz_E8_5_4	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	41	PXD041309_20230926_Exploris1_SA_Suz_E8_5_4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20230926_Exploris1_SA_Suz_E8_5_4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20230926_Exploris1_SA_Suz_E8_5_3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	42	PXD041309_20230926_Exploris1_SA_Suz_E8_5_3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20230926_Exploris1_SA_Suz_E8_5_3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20230926_Exploris1_SA_Suz_E9_5_5	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	43	PXD041309_20230926_Exploris1_SA_Suz_E9_5_5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20230926_Exploris1_SA_Suz_E9_5_5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20230926_Exploris1_SA_Suz_48h_3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	44	PXD041309_20230926_Exploris1_SA_Suz_48h_3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20230926_Exploris1_SA_Suz_48h_3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_48_A	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	45	PXD041309_20210806_Exploris1_QC_Suz_48_A_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_48_A.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_RFP2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	46	PXD041309_20210325_Exploris1_SA_Suz_RFP2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_RFP2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_120_3_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	47	PXD041309_20210813_EX1_UM8_Valve001_SA_120_3_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_120_3_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210807_Exploris1_QC_Suz_120_A	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	48	PXD041309_20210807_Exploris1_QC_Suz_120_A_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210807_Exploris1_QC_Suz_120_A.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210807_Exploris1_QC_Suz_0_A	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	49	PXD041309_20210807_Exploris1_QC_Suz_0_A_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210807_Exploris1_QC_Suz_0_A.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_6	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	50	PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_Rest1	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	51	PXD041309_20210325_Exploris1_SA_Suz_Rest1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_Rest1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_1	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	52	PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210728_Exploris1_SA_Suz_gastruloids_ep300_noB_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_BFP1	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	53	PXD041309_20210325_Exploris1_SA_Suz_BFP1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_BFP1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_1	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	54	PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_96_A	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	55	PXD041309_20210806_Exploris1_QC_Suz_96_A_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_96_A.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_Rest3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	56	PXD041309_20210325_Exploris1_SA_Suz_Rest3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_Rest3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_120_1_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	57	PXD041309_20210813_EX1_UM8_Valve001_SA_120_1_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_120_1_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_48_C	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	58	PXD041309_20210806_Exploris1_QC_Suz_48_C_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_48_C.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	59	PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_RFP1	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	60	PXD041309_20210325_Exploris1_SA_Suz_RFP1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_RFP1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_72_A	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	61	PXD041309_20210806_Exploris1_QC_Suz_72_A_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_72_A.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_BFP3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	62	PXD041309_20210325_Exploris1_SA_Suz_BFP3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_BFP3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210806_Exploris1_QC_Suz_48_B	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	63	PXD041309_20210806_Exploris1_QC_Suz_48_B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210806_Exploris1_QC_Suz_48_B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210807_Exploris1_QC_Suz_0_B	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	64	PXD041309_20210807_Exploris1_QC_Suz_0_B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210807_Exploris1_QC_Suz_0_B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_RFP3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	65	PXD041309_20210325_Exploris1_SA_Suz_RFP3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_RFP3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_GFP3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	66	PXD041309_20210325_Exploris1_SA_Suz_GFP3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_GFP3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_3	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	67	PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_plusB_3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210807_Exploris1_QC_Suz_120_C	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	68	PXD041309_20210807_Exploris1_QC_Suz_120_C_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210807_Exploris1_QC_Suz_120_C.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210807_Exploris1_QC_Suz_0_C	NT=Mus musculus;AC=NCBITaxon:10090	NT=Homo sapiens;AC=NCBITaxon:9606	gastruloids	embryonic stem cells (ESCs)	69	PXD041309_20210807_Exploris1_QC_Suz_0_C_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210807_Exploris1_QC_Suz_0_C.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210325_Exploris1_SA_Suz_GFP2	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	70	PXD041309_20210325_Exploris1_SA_Suz_GFP2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210325_Exploris1_SA_Suz_GFP2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_72_2_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	71	PXD041309_20210813_EX1_UM8_Valve001_SA_72_2_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_72_2_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210813_EX1_UM8_Valve001_SA_72_1_Phos	Mus musculus (mouse)	not available	gastruloids	embryonic stem cells (ESCs)	72	PXD041309_20210813_EX1_UM8_Valve001_SA_72_1_Phos_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210813_EX1_UM8_Valve001_SA_72_1_Phos.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_5	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	73	PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_1	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	74	PXD041309_20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210528_Exploris1_SA_Suz_MP1M10_P300_cl18_noB_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_4	Mus musculus	not available	gastruloids	embryonic stem cells (ESCs)	75	PXD041309_20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20210728_Exploris1_SA_Suz_gastruloids_ep300_plusB_4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=vertebrates;VV=v1.1.0
