source name	characteristics[organism]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD031114_HEK_Ecoli_TMT_sampleE_stepHCD212733_2	Escherichia coli	not available	whole cell lysate	not available	33	PXD031114_HEK_Ecoli_TMT_sampleE_stepHCD212733_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleE_stepHCD212733_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionA3_stepHCD36424865	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Escherichia coli;AC=NCBITaxon:562	whole cell lysate	not available	34	PXD031114_HEK_EC_TMT_fractionA3_stepHCD36424865_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionA3_stepHCD36424865.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_CID30_HCD42MS3_1	Escherichia coli	not available	whole cell lysate	not available	35	PXD031114_HEK_Ecoli_TMT_sampleF_CID30_HCD42MS3_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_CID30_HCD42MS3_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD364248	Escherichia coli	not available	whole cell lysate	not available	36	PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD364248_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleH_stepHCD364248.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD364251_rep	Escherichia coli	not available	whole cell lysate	not available	37	PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD364251_rep_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleH_stepHCD364251_rep.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionF3_stepHCD36424865	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Escherichia coli;AC=NCBITaxon:562	whole cell lysate	not available	38	PXD031114_HEK_EC_TMT_fractionF3_stepHCD36424865_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionF3_stepHCD36424865.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD364248_SPSMS3_2	Escherichia coli	not available	whole cell lysate	not available	39	PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD364248_SPSMS3_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_stepHCD364248_SPSMS3_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionA4_stepHCD36424865	NT=Homo sapiens;AC=NCBITaxon:9606	NT=Escherichia coli;AC=NCBITaxon:562	whole cell lysate	not available	40	PXD031114_HEK_EC_TMT_fractionA4_stepHCD36424865_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionA4_stepHCD36424865.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleE_CIDMS2_HCDMS3_SPSMS3_1	Escherichia coli	not available	whole cell lysate	not available	41	PXD031114_HEK_Ecoli_TMT_sampleE_CIDMS2_HCDMS3_SPSMS3_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleE_CIDMS2_HCDMS3_SPSMS3_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleG_CIDMS2_HCDMS3_SPSMS3_2	Escherichia coli	not available	whole cell lysate	not available	42	PXD031114_HEK_Ecoli_TMT_sampleG_CIDMS2_HCDMS3_SPSMS3_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleG_CIDMS2_HCDMS3_SPSMS3_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_DSSO_sampleA_MS2_MS3_top2_2	Homo sapiens	not available	whole cell lysate	not available	43	PXD031114_HEK_DSSO_sampleA_MS2_MS3_top2_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_DSSO_sampleA_MS2_MS3_top2_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD333640_rep	Escherichia coli	not available	whole cell lysate	not available	44	PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD333640_rep_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleH_stepHCD333640_rep.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_DSSO_sampleB_stepHCD212733_MS3_top2_2	Homo sapiens	not available	whole cell lysate	not available	45	PXD031114_HEK_DSSO_sampleB_stepHCD212733_MS3_top2_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_DSSO_sampleB_stepHCD212733_MS3_top2_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleE_stepHCD36424865_1	Escherichia coli	not available	whole cell lysate	not available	46	PXD031114_HEK_Ecoli_TMT_sampleE_stepHCD36424865_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleE_stepHCD36424865_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleG_stepHCD364248_1	Escherichia coli	not available	whole cell lysate	not available	47	PXD031114_HEK_Ecoli_TMT_sampleG_stepHCD364248_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleG_stepHCD364248_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_noTMT_sampleI_HCDenergy45to54	Escherichia coli	not available	whole cell lysate	not available	48	PXD031114_HEK_noTMT_sampleI_HCDenergy45to54_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_noTMT_sampleI_HCDenergy45to54.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD274254_rep	Escherichia coli	not available	whole cell lysate	not available	49	PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD274254_rep_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleH_stepHCD274254_rep.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionA4_stepHCD364248	Homo sapiens	not available	whole cell lysate	not available	50	PXD031114_HEK_EC_TMT_fractionA4_stepHCD364248_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionA4_stepHCD364248.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionD3_stepHCD364248_SPSMS3	Homo sapiens	not available	whole cell lysate	not available	51	PXD031114_HEK_EC_TMT_fractionD3_stepHCD364248_SPSMS3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionD3_stepHCD364248_SPSMS3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_DSSO_sampleC_MS2_MS3_top2_1	Homo sapiens	not available	whole cell lysate	not available	52	PXD031114_HEK_DSSO_sampleC_MS2_MS3_top2_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_DSSO_sampleC_MS2_MS3_top2_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD212733_rep	Escherichia coli	not available	whole cell lysate	not available	53	PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD212733_rep_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleH_stepHCD212733_rep.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleE_stepHCD364248_2	Escherichia coli	not available	whole cell lysate	not available	54	PXD031114_HEK_Ecoli_TMT_sampleE_stepHCD364248_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleE_stepHCD364248_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_CIDMS2_HCDMS3_SPSMS3_1	Escherichia coli	not available	whole cell lysate	not available	55	PXD031114_HEK_Ecoli_TMT_sampleF_CIDMS2_HCDMS3_SPSMS3_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_CIDMS2_HCDMS3_SPSMS3_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_DSSO_sampleB_MS2_MS3_top2_2	Homo sapiens	not available	whole cell lysate	not available	56	PXD031114_HEK_DSSO_sampleB_MS2_MS3_top2_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_DSSO_sampleB_MS2_MS3_top2_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD333640	Escherichia coli	not available	whole cell lysate	not available	57	PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD333640_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleH_stepHCD333640.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD364248_2	Escherichia coli	not available	whole cell lysate	not available	58	PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD364248_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_stepHCD364248_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD334251_rep	Escherichia coli	not available	whole cell lysate	not available	59	PXD031114_HEK_Ecoli_TMT_sampleH_stepHCD334251_rep_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleH_stepHCD334251_rep.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleG_CID30_HCD42MS3_2	Escherichia coli	not available	whole cell lysate	not available	60	PXD031114_HEK_Ecoli_TMT_sampleG_CID30_HCD42MS3_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleG_CID30_HCD42MS3_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionG3_stepHCD364248	Homo sapiens	not available	whole cell lysate	not available	61	PXD031114_HEK_EC_TMT_fractionG3_stepHCD364248_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionG3_stepHCD364248.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_DSSO_sampleA_MS2_MS3_top2_1	Homo sapiens	not available	whole cell lysate	not available	62	PXD031114_HEK_DSSO_sampleA_MS2_MS3_top2_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_DSSO_sampleA_MS2_MS3_top2_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD212733_2	Escherichia coli	not available	whole cell lysate	not available	63	PXD031114_HEK_Ecoli_TMT_sampleF_stepHCD212733_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_Ecoli_TMT_sampleF_stepHCD212733_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD031114_HEK_EC_TMT_fractionD3_stepHCD364248	Homo sapiens	not available	whole cell lysate	not available	64	PXD031114_HEK_EC_TMT_fractionD3_stepHCD364248_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMT10plex;AC=PRIDE:0000117	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.5 mM	not available	30 min each	room temperature	HEK_EC_TMT_fractionD3_stepHCD364248.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
