source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD028879_KS_Q_1197	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	41	PXD028879_KS_Q_1197_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1197.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1235	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	42	PXD028879_KS_Q_1235_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1235.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1199	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	43	PXD028879_KS_Q_1199_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1199.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1237	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	44	PXD028879_KS_Q_1237_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1237.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1244	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	45	PXD028879_KS_Q_1244_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1244.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1189	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	46	PXD028879_KS_Q_1189_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1189.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1190	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	47	PXD028879_KS_Q_1190_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1190.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1219_2	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	48	PXD028879_KS_Q_1219_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1219_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1224	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	49	PXD028879_KS_Q_1224_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1224.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1228	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	50	PXD028879_KS_Q_1228_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1228.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1243	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	51	PXD028879_KS_Q_1243_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1243.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1239	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	52	PXD028879_KS_Q_1239_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1239.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1191	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	53	PXD028879_KS_Q_1191_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1191.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1234	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	54	PXD028879_KS_Q_1234_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1234.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1230	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	55	PXD028879_KS_Q_1230_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1230.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1211	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	56	PXD028879_KS_Q_1211_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1211.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1221_2	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	57	PXD028879_KS_Q_1221_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1221_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
