source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD027267_KS_Q_1166	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	41	PXD027267_KS_Q_1166_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1166.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_V1_985	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	42	PXD027267_KS_V1_985_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_V1_985.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1170	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	43	PXD027267_KS_Q_1170_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1170.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1147_1	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	44	PXD027267_KS_Q_1147_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1147_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1167	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	45	PXD027267_KS_Q_1167_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1167.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1162	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	46	PXD027267_KS_Q_1162_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1162.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1187	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	47	PXD027267_KS_Q_1187_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1187.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1104	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	48	PXD027267_KS_Q_1104_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1104.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1125	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	49	PXD027267_KS_Q_1125_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1125.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1134	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	50	PXD027267_KS_Q_1134_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1134.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1147	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	51	PXD027267_KS_Q_1147_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1147.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1123	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	52	PXD027267_KS_Q_1123_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1123.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_V1_984	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	53	PXD027267_KS_V1_984_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_V1_984.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1188	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	54	PXD027267_KS_Q_1188_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1188.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1169	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	55	PXD027267_KS_Q_1169_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1169.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1098	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	56	PXD027267_KS_Q_1098_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1098.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1184	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	57	PXD027267_KS_Q_1184_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1184.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1141_1	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	58	PXD027267_KS_Q_1141_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1141_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_V1_987	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	59	PXD027267_KS_V1_987_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_V1_987.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1138	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	60	PXD027267_KS_Q_1138_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1138.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1151_2	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	61	PXD027267_KS_Q_1151_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1151_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_V1_979	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	62	PXD027267_KS_V1_979_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_V1_979.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1150_2	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	63	PXD027267_KS_Q_1150_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1150_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1176	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	64	PXD027267_KS_Q_1176_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1176.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1143	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	65	PXD027267_KS_Q_1143_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1143.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1093	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	66	PXD027267_KS_Q_1093_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1093.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_V_971	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	67	PXD027267_KS_V_971_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_V_971.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1118	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	68	PXD027267_KS_Q_1118_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1118.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1160	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	69	PXD027267_KS_Q_1160_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1160.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1136	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	70	PXD027267_KS_Q_1136_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1136.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1181	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	71	PXD027267_KS_Q_1181_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1181.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1174	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	72	PXD027267_KS_Q_1174_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1174.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1127	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	73	PXD027267_KS_Q_1127_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1127.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1110	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	74	PXD027267_KS_Q_1110_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1110.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1153_2	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	75	PXD027267_KS_Q_1153_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1153_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1114	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	76	PXD027267_KS_Q_1114_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1114.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1175	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	77	PXD027267_KS_Q_1175_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1175.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1112	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	78	PXD027267_KS_Q_1112_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1112.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1140	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	79	PXD027267_KS_Q_1140_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1140.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1129	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	80	PXD027267_KS_Q_1129_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1129.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD027267_KS_Q_1132	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	81	PXD027267_KS_Q_1132_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:21;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1132.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
