source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_45	Homo sapiens	whole cell lysate	not available	28	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_45_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_45.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_05	Homo sapiens	whole cell lysate	not available	29	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_05_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_05.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_38	Homo sapiens	whole cell lysate	not available	30	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_38_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_38.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_39	Homo sapiens	whole cell lysate	not available	31	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_39_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_39.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_17	Homo sapiens	whole cell lysate	not available	32	PXD052480_20240208_RH28_COREAD_PhoX_5k_17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_09	Homo sapiens	whole cell lysate	not available	33	PXD052480_20240208_RH28_COREAD_PhoX_5k_09_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_09.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_45	Homo sapiens	whole cell lysate	not available	34	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_45_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_45.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_06	Homo sapiens	whole cell lysate	not available	35	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_06_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_06.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_25	Homo sapiens	whole cell lysate	not available	36	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_25_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_25.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_38	Homo sapiens	whole cell lysate	not available	37	PXD052480_20240208_RH28_COREAD_PhoX_5k_38_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_38.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_34	Homo sapiens	whole cell lysate	not available	38	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_34_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_34.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_34	Homo sapiens	whole cell lysate	not available	39	PXD052480_20240208_RH28_COREAD_PhoX_5k_34_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_34.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_46	Homo sapiens	whole cell lysate	not available	40	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_46_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_46.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_12	Homo sapiens	whole cell lysate	not available	41	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_08	Homo sapiens	whole cell lysate	not available	42	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_08_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_08.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_01	Homo sapiens	whole cell lysate	not available	43	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_04	Homo sapiens	whole cell lysate	not available	44	PXD052480_20240208_RH28_COREAD_PhoX_5k_04_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_04.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_26	Homo sapiens	whole cell lysate	not available	45	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_26_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_26.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_09	Homo sapiens	whole cell lysate	not available	46	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_09_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_09.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_08	Homo sapiens	whole cell lysate	not available	47	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_08_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_08.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_43	Homo sapiens	whole cell lysate	not available	48	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_43_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_43.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_16	Homo sapiens	whole cell lysate	not available	49	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_23	Homo sapiens	whole cell lysate	not available	50	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240208_RH28_COREAD_PhoX_5k_07	Homo sapiens	whole cell lysate	not available	51	PXD052480_20240208_RH28_COREAD_PhoX_5k_07_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240208_RH28_COREAD_PhoX_5k_07.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_49	Homo sapiens	whole cell lysate	not available	52	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_49_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_49.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_21	Homo sapiens	whole cell lysate	not available	53	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_27	Homo sapiens	whole cell lysate	not available	54	PXD052480_20231228_RH28_COREAD_PhoX_TMTpro_27_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20231228_RH28_COREAD_PhoX_TMTpro_27.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_42	Homo sapiens	whole cell lysate	not available	55	PXD052480_20240124_RH28_COREAD_PhoX_TMTpro_high_42_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=TMTpro 16plex;AC=PRIDE:0000120	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=peptide n-terminus;MT=Fixed	NT=TMTpro;AC=UNIMOD:???;TA=K;MT=Variable	NT=PhoX hydrolysed mono-link;AC=UNIMOD:???;TA=K and protein n-terminus;MT=Variable	not available	not available	NT=TBDSPP;TA=K,nterm	High-select Fe-NTA phosphopeptide enrichment kit	1 mM	not available	1 hour	room temperature	20240124_RH28_COREAD_PhoX_TMTpro_high_42.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
