source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F20	Homo sapiens	plasma	not available	1	PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	20	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_DSSO_SCX_HPLC_F20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_FullLength_Spike_DSSO_SCX_HPLC_F31	Homo sapiens	plasma	not available	2	PXD036640_ApoD_FullLength_Spike_DSSO_SCX_HPLC_F31_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	31	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_FullLength_Spike_DSSO_SCX_HPLC_F31.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F38	Homo sapiens	plasma	not available	3	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F38_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	38	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F38.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_FullLength_Spike_DSSO_SCX_HPLC_F34	Homo sapiens	plasma	not available	3	PXD036640_ApoD_FullLength_Spike_DSSO_SCX_HPLC_F34_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	34	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_FullLength_Spike_DSSO_SCX_HPLC_F34.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_antiMyc_Bound_rep01_SARS	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	2	PXD036640_antiMyc_Bound_rep01_SARS_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	antiMyc_Bound_rep01_SARS.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F09	Homo sapiens	plasma	not available	1	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F09_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	09	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F09.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F34	Homo sapiens	plasma	not available	4	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F34_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	34	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F34.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F34	Homo sapiens	plasma	not available	5	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F34_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	34	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F34.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F23	Homo sapiens	plasma	not available	1	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	23	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F33	Homo sapiens	plasma	not available	2	PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F33_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	33	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_DSSO_SCX_HPLC_F33.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F27	Homo sapiens	plasma	not available	2	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F27_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	27	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F27.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F31	Homo sapiens	plasma	not available	3	PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F31_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	31	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_Spike_DMTMM_SCX_F31.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_antiV5_01	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	3	PXD036640_antiV5_01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	antiV5_01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F29	Homo sapiens	plasma	not available	2	PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F29_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	29	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	Dep_Plasma_COVID_DSSO_SCX_HPLC_F29.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F28	Homo sapiens	plasma	not available	2	PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F28_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	28	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_Spike_DMTMM_SCX_F28.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F23	Homo sapiens	plasma	not available	2	PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	23	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	Dep_Plasma_COVID_DSSO_SCX_HPLC_F23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F31	Homo sapiens	plasma	not available	4	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F31_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	31	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F31.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F27	Homo sapiens	plasma	not available	3	PXD036640_ApoD_RBD_DSSO_SCX_HPLC_F27_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	27	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_DSSO_SCX_HPLC_F27.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F20	Homo sapiens	plasma	not available	2	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	20	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F13	Homo sapiens	plasma	not available	1	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	13	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F34	Homo sapiens	plasma	not available	6	PXD036640_ApoD_RBD_Spike_DMTMM_SCX_F34_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	34	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_RBD_Spike_DMTMM_SCX_F34.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_antiMYC_02	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	4	PXD036640_antiMYC_02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	antiMYC_02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F18	Homo sapiens	plasma	not available	1	PXD036640_Dep_Plasma_COVID_DSSO_SCX_HPLC_F18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	18	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	Dep_Plasma_COVID_DSSO_SCX_HPLC_F18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F29	Homo sapiens	plasma	not available	3	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F29_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	29	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F29.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F25	Homo sapiens	plasma	not available	2	PXD036640_ApoD_Full_Length_Spike_DMTMM_SCX_F25_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	25	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	ApoD_Full_Length_Spike_DMTMM_SCX_F25.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_antiMYC_01	NT=Homo sapiens;AC=NCBITaxon:9606	plasma	not available	5	PXD036640_antiMYC_01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	antiMYC_01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F25	Homo sapiens	plasma	not available	3	PXD036640_HDL_SPIKE_DSSO_SCX_HPLX_F25_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	25	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=DSSO/+158.004 Da (K);AC=null;TA=K;MT=Variable	NT=N-terminal acetylation;AC=null;TA=Protein N-terminus;MT=Variable	not available	not available	NT=['DSSO', 'DMTMM'];AC=['XLMOD:02126', None];TA=['K,S,T,Y', 'K,nterm']	strong-cation exchange chromatography (SCX)	1 mM (DSSO); 10 mM (DMTMM)	not available	30 min	room temperature	HDL_SPIKE_DSSO_SCX_HPLX_F25.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
