source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD015883_14Sep18_Olson_S09	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	39	PXD015883_14Sep18_Olson_S09_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	14Sep18_Olson_S09.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S40	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	40	PXD015883_20Sep18_Olson_S40_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S40.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_17Sep18_Olson_S15	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	41	PXD015883_17Sep18_Olson_S15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	17Sep18_Olson_S15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Atm7	Chlamydia trachomatis	inclusion membrane	not available	42	PXD015883_7Sep18_Olson_Atm7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Atm7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S43	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	43	PXD015883_20Sep18_Olson_S43_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S43.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S48	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	44	PXD015883_20Sep18_Olson_S48_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S48.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AAPEX4	Chlamydia trachomatis	inclusion membrane	not available	45	PXD015883_18May18_Olson_AAPEX4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AAPEX4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S36	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	46	PXD015883_20Sep18_Olson_S36_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S36.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190214_Rucks_Ax15	Chlamydia trachomatis	inclusion membrane	not available	47	PXD015883_20190214_Rucks_Ax15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190214_Rucks_Ax15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Ax13	Chlamydia trachomatis	inclusion membrane	not available	48	PXD015883_7Sep18_Olson_Ax13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Ax13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S23	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	49	PXD015883_20Sep18_Olson_S23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S49	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	50	PXD015883_20Sep18_Olson_S49_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S49.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_WT23	Chlamydia trachomatis	inclusion membrane	not available	51	PXD015883_7Sep18_Olson_WT23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_WT23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Hela28	Chlamydia trachomatis	inclusion membrane	not available	52	PXD015883_7Sep18_Olson_Hela28_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Hela28.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_FAPEX1	Chlamydia trachomatis	inclusion membrane	not available	53	PXD015883_18May18_Olson_FAPEX1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_FAPEX1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AAPEX3_180522131947	Chlamydia trachomatis	inclusion membrane	not available	54	PXD015883_18May18_Olson_AAPEX3_180522131947_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AAPEX3_180522131947.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S32	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	55	PXD015883_20Sep18_Olson_S32_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S32.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_WT18	Chlamydia trachomatis	inclusion membrane	not available	56	PXD015883_7Sep18_Olson_WT18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_WT18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_SA3	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	57	PXD015883_20Sep18_Olson_SA3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_SA3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190214_Rucks_Wt19	Chlamydia trachomatis	inclusion membrane	not available	58	PXD015883_20190214_Rucks_Wt19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190214_Rucks_Wt19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S54	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	59	PXD015883_20Sep18_Olson_S54_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S54.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_SA1	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	60	PXD015883_20Sep18_Olson_SA1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_SA1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S22	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	61	PXD015883_20Sep18_Olson_S22_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S22.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S39	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	62	PXD015883_20Sep18_Olson_S39_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S39.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190213_Rucks_A8	Chlamydia trachomatis	inclusion membrane	not available	63	PXD015883_20190213_Rucks_A8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190213_Rucks_A8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190208_Rucks_F6	Chlamydia trachomatis	inclusion membrane	not available	1	PXD015883_20190208_Rucks_F6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	6	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190208_Rucks_F6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S60	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	64	PXD015883_20Sep18_Olson_S60_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S60.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_14Sep18_Olson_S07	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	65	PXD015883_14Sep18_Olson_S07_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	14Sep18_Olson_S07.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AtmAPEX5	Chlamydia trachomatis	inclusion membrane	not available	66	PXD015883_18May18_Olson_AtmAPEX5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AtmAPEX5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S58	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	67	PXD015883_20Sep18_Olson_S58_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S58.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S44	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	68	PXD015883_20Sep18_Olson_S44_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S44.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S21	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	69	PXD015883_20Sep18_Olson_S21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Atm9	Chlamydia trachomatis	inclusion membrane	not available	70	PXD015883_7Sep18_Olson_Atm9_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Atm9.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Hela25	Chlamydia trachomatis	inclusion membrane	not available	71	PXD015883_7Sep18_Olson_Hela25_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Hela25.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_Atm11	Chlamydia trachomatis	inclusion membrane	not available	72	PXD015883_7Sep18_Olson_Atm11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_Atm11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_18May18_Olson_AAPEX5	Chlamydia trachomatis	inclusion membrane	not available	73	PXD015883_18May18_Olson_AAPEX5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	18May18_Olson_AAPEX5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S47	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	74	PXD015883_20Sep18_Olson_S47_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S47.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20190214_Rucks_Wt17_1	Chlamydia trachomatis	inclusion membrane	not available	75	PXD015883_20190214_Rucks_Wt17_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20190214_Rucks_Wt17_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_20Sep18_Olson_S38	Chlamydia trachomatis serovar l2 (strain 434/bu / atcc vr-902b)	inclusion membrane	not available	76	PXD015883_20Sep18_Olson_S38_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20Sep18_Olson_S38.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD015883_7Sep18_Olson_F6	Chlamydia trachomatis	inclusion membrane	not available	2	PXD015883_7Sep18_Olson_F6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	6	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=biotin-phenol;AC=null;TA=Y,W,H,C;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	7Sep18_Olson_F6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
