source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD051493_HX_Crosslinks-27052014-NEU_6-9	Chlamydomonas reinhardtii	thylakoid membranes	not available	34	PXD051493_HX_Crosslinks-27052014-NEU_6-9_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-9.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-15	Chlamydomonas reinhardtii	thylakoid membranes	not available	35	PXD051493_HX_Crosslinks_27052014_4-15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-15	Chlamydomonas reinhardtii	thylakoid membranes	not available	36	PXD051493_HX_Crosslinks-27052014-NEU_5-15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-18	Chlamydomonas reinhardtii	thylakoid membranes	not available	37	PXD051493_HX_Crosslinks-27052014-NEU_4-18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-8	Chlamydomonas reinhardtii	thylakoid membranes	not available	38	PXD051493_HX_Crosslinks-27052014-NEU_4-8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-14	Chlamydomonas reinhardtii	thylakoid membranes	not available	39	PXD051493_HX_Crosslinks-27052014-NEU_6-14_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-14.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-5	Chlamydomonas reinhardtii	thylakoid membranes	not available	40	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-17	Chlamydomonas reinhardtii	thylakoid membranes	not available	41	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-19	Chlamydomonas reinhardtii	thylakoid membranes	not available	42	PXD051493_HX_Crosslinks-27052014-NEU_4-19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-6	Chlamydomonas reinhardtii	thylakoid membranes	not available	43	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-14	Chlamydomonas reinhardtii	thylakoid membranes	not available	44	PXD051493_HX_Crosslinks_27052014_4-14_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-14.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-23	Chlamydomonas reinhardtii	thylakoid membranes	not available	45	PXD051493_HX_Crosslinks_27052014_4-23_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-23.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-7	Chlamydomonas reinhardtii	thylakoid membranes	not available	46	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-14	Chlamydomonas reinhardtii	thylakoid membranes	not available	47	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-14_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-14.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-22	Chlamydomonas reinhardtii	thylakoid membranes	not available	48	PXD051493_HX_Crosslinks_27052014_4-22_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-22.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-12	Chlamydomonas reinhardtii	thylakoid membranes	not available	49	PXD051493_HX_Crosslinks-27052014-NEU_4-12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-17	Chlamydomonas reinhardtii	thylakoid membranes	not available	50	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-21	Chlamydomonas reinhardtii	thylakoid membranes	not available	51	PXD051493_HX_Crosslinks-27052014-NEU_5-21_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-21.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-3	Chlamydomonas reinhardtii	thylakoid membranes	not available	52	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-17	Chlamydomonas reinhardtii	thylakoid membranes	not available	53	PXD051493_HX_Crosslinks-27052014-NEU_5-17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-7	Chlamydomonas reinhardtii	thylakoid membranes	not available	54	PXD051493_HX_Crosslinks-27052014-NEU_5-7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-12	Chlamydomonas reinhardtii	thylakoid membranes	not available	55	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-6	Chlamydomonas reinhardtii	thylakoid membranes	not available	56	PXD051493_HX_Crosslinks-27052014-NEU_6-6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-13	Chlamydomonas reinhardtii	thylakoid membranes	not available	57	PXD051493_HX_Crosslinks-27052014-NEU_6-13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-20	Chlamydomonas reinhardtii	thylakoid membranes	not available	58	PXD051493_HX_Crosslinks-27052014-NEU_5-20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-18	Chlamydomonas reinhardtii	thylakoid membranes	not available	59	PXD051493_HX_Crosslinks-27052014-NEU_5-18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-12	Chlamydomonas reinhardtii	thylakoid membranes	not available	60	PXD051493_HX_Crosslinks-27052014-NEU_5-12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-13	Chlamydomonas reinhardtii	thylakoid membranes	not available	61	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-1	Chlamydomonas reinhardtii	thylakoid membranes	not available	62	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-17	Chlamydomonas reinhardtii	thylakoid membranes	not available	63	PXD051493_HX_Crosslinks-27052014-NEU_6-17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-8	Chlamydomonas reinhardtii	thylakoid membranes	not available	64	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-2	Chlamydomonas reinhardtii	thylakoid membranes	not available	65	PXD051493_HX_Crosslinks-27052014-NEU_6-2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-6	Chlamydomonas reinhardtii	thylakoid membranes	not available	66	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-15	Chlamydomonas reinhardtii	thylakoid membranes	not available	67	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
